21:17:56.465 > ets Jun  8 2016 00:22:57 
21:18:05.969 > [ 10599][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.975 > [ 10605][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.980 > [ 10610][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.986 > [ 10616][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.991 > [ 10622][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.996 > [ 10628][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.002 > [ 10633][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.008 > [ 10639][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.013 > [ 10644][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.019 > [ 10651][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.025 > [ 10656][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.030 > [ 10662][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.036 > [ 10667][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.041 > [ 10673][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.046 > [ 10678][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.052 > [ 10684][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.058 > [ 10690][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.063 > [ 10696][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.069 > [ 10701][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.075 > [ 10707][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.080 > [ 10712][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.086 > [ 10719][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.091 > [ 10724][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.096 > [ 10730][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.102 > [ 10735][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.107 > [ 10741][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.113 > [ 10746][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.119 > [ 10752][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.125 > [ 10758][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.130 > [ 10764][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.135 > [ 10769][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.140 > [ 10775][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.146 > [ 10780][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.157 > [ 10787][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.157 > [ 10792][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.168 > [ 10798][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.168 > [ 10803][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.179 > [ 10809][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.185 > [ 10814][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.191 > [ 10820][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.198 > [ 10826][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.202 > [ 10832][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.208 > [ 10837][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.214 > [ 10843][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.218 > [ 10848][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.225 > [ 10855][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.229 > [ 10860][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.235 > [ 10866][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.242 > [ 10871][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.246 > [ 10877][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.252 > [ 10882][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.258 > [ 10888][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.264 > [ 10894][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.269 > [ 10900][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.275 > [ 10905][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.280 > [ 10911][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.286 > [ 10916][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.291 > [ 10922][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.296 > [ 10928][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.303 > [ 10934][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.308 > [ 10939][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.313 > [ 10945][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.319 > [ 10950][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.325 > [ 10956][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.329 > [ 10962][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.335 > [ 10968][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.341 > [ 10973][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.347 > [ 10979][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.352 > [ 10984][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.358 > [ 10990][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.363 > [ 10996][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.368 > [ 11002][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.374 > [ 11007][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.379 > [ 11013][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.386 > [ 11018][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.391 > [ 11024][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.396 > [ 11030][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.402 > [ 11036][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.408 > [ 11041][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.413 > [ 11047][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.419 > [ 11052][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.424 > [ 11058][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.429 > [ 11064][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.435 > [ 11070][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.441 > [ 11075][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.452 > [ 11081][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.452 > [ 11086][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.464 > [ 11092][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.464 > [ 11098][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.473 > [ 11104][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.480 > [ 11109][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.485 > [ 11115][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.491 > [ 11120][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.497 > [ 11126][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.502 > [ 11132][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.507 > [ 11137][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.513 > [ 11143][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.519 > [ 11149][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.524 > [ 11154][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.530 > [ 11160][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.535 > [ 11166][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.541 > [ 11172][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.546 > [ 11177][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.552 > [ 11183][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.557 > [ 11188][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.563 > [ 11194][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.569 > [ 11199][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.574 > [ 11205][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.579 > [ 11211][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.585 > [ 11217][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.591 > [ 11222][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.596 > [ 11228][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.602 > [ 11234][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.607 > [ 11240][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.613 > [ 11245][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.619 > [ 11251][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.625 > [ 11256][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.630 > [ 11262][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.635 > [ 11267][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.641 > [ 11273][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.646 > [ 11279][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.652 > [ 11285][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.658 > [ 11290][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.663 > [ 11296][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.669 > [ 11301][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.675 > [ 11308][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.680 > [ 11313][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.686 > [ 11319][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.691 > [ 11324][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.696 > [ 11330][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.702 > [ 11335][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.708 > [ 11341][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.713 > [ 11347][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.719 > [ 11353][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.725 > [ 11358][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.730 > [ 11364][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.735 > [ 11369][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.746 > [ 11376][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.746 > [ 11381][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.758 > [ 11387][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.763 > [ 11392][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.769 > [ 11398][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.775 > [ 11403][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.780 > [ 11409][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.786 > [ 11415][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.791 > [ 11421][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.797 > [ 11426][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.802 > [ 11432][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.807 > [ 11437][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.813 > [ 11444][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.819 > [ 11449][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.824 > [ 11455][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.830 > [ 11460][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.836 > [ 11466][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.841 > [ 11471][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.847 > [ 11477][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.852 > [ 11483][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.858 > [ 11489][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.863 > [ 11494][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.868 > [ 11500][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.875 > [ 11505][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.880 > [ 11512][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.885 > [ 11517][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.891 > [ 11523][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.896 > [ 11528][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.902 > [ 11534][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.907 > [ 11539][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.913 > [ 11545][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.919 > [ 11551][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.924 > [ 11557][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.930 > [ 11562][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.936 > [ 11568][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.940 > [ 11573][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.946 > [ 11580][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.952 > [ 11585][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.958 > [ 11591][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.963 > [ 11596][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.969 > [ 11602][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.974 > [ 11607][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:06.979 > [ 11613][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:06.986 > [ 11619][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:06.991 > [ 11625][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:06.996 > [ 11630][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.002 > [ 11636][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.007 > [ 11641][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.013 > [ 11647][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.018 > [ 11653][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.024 > [ 11659][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.030 > [ 11664][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.041 > [ 11670][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.041 > [ 11675][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.052 > [ 11681][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.058 > [ 11687][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.063 > [ 11693][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.069 > [ 11698][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.074 > [ 11704][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.080 > [ 11709][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.085 > [ 11715][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.091 > [ 11721][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.096 > [ 11727][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.102 > [ 11732][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.108 > [ 11738][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.113 > [ 11743][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.118 > [ 11749][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.125 > [ 11755][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.130 > [ 11761][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.135 > [ 11766][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.141 > [ 11772][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.146 > [ 11777][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.152 > [ 11783][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.158 > [ 11789][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.163 > [ 11795][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.169 > [ 11800][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.175 > [ 11806][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.180 > [ 11811][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.186 > [ 11817][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.191 > [ 11823][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.197 > [ 11829][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.202 > [ 11834][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.208 > [ 11840][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.213 > [ 11845][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.218 > [ 11851][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.225 > [ 11856][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.229 > [ 11862][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.235 > [ 11868][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.241 > [ 11874][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.246 > [ 11879][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.252 > [ 11885][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.258 > [ 11891][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.263 > [ 11897][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.269 > [ 11902][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.274 > [ 11908][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.280 > [ 11913][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.286 > [ 11919][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.291 > [ 11924][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.297 > [ 11930][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.302 > [ 11936][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.307 > [ 11942][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.313 > [ 11947][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.318 > [ 11953][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.325 > [ 11958][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.336 > [ 11965][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.336 > [ 11970][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.347 > [ 11976][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.352 > [ 11981][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.358 > [ 11987][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.363 > [ 11992][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.369 > [ 11998][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.375 > [ 12004][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.380 > [ 12010][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.386 > [ 12015][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.391 > [ 12021][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.397 > [ 12026][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.402 > [ 12033][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.407 > [ 12038][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.413 > [ 12044][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.419 > [ 12049][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.424 > [ 12055][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.430 > [ 12060][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.435 > [ 12066][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.440 > [ 12072][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.446 > [ 12078][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.452 > [ 12083][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.457 > [ 12089][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.463 > [ 12094][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.470 > [ 12101][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.475 > [ 12106][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.480 > [ 12112][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.486 > [ 12117][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.490 > [ 12123][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.496 > [ 12128][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.503 > [ 12134][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.507 > [ 12140][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.513 > [ 12146][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.519 > [ 12151][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.524 > [ 12157][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.529 > [ 12162][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.535 > [ 12169][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.541 > [ 12174][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.547 > [ 12180][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.552 > [ 12185][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.557 > [ 12191][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.563 > [ 12196][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.569 > [ 12202][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.574 > [ 12208][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.580 > [ 12214][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.586 > [ 12219][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.591 > [ 12225][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.596 > [ 12230][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.608 > [ 12237][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.608 > [ 12242][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.619 > [ 12248][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.619 > [ 12253][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.629 > [ 12259][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.635 > [ 12264][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.641 > [ 12270][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.646 > [ 12276][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.653 > [ 12282][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.658 > [ 12287][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.663 > [ 12293][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.669 > [ 12298][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.675 > [ 12305][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.679 > [ 12310][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.686 > [ 12316][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.691 > [ 12321][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.696 > [ 12327][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.702 > [ 12332][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.711 > [ 12338][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.713 > [ 12344][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.718 > [ 12350][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.724 > [ 12355][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.730 > [ 12361][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.736 > [ 12366][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.742 > [ 12372][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.747 > [ 12378][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.752 > [ 12384][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.758 > [ 12389][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.763 > [ 12395][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.768 > [ 12400][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
